"start";"end";"Gracias por tomarse el tiempo para participar en nuestra encuesta. Su aporte es invaluable para recopilar perspectivas y conocimientos sobre los desastres naturales en Tenerife y las medidas que se pueden tomar contra ellos. Sus respuestas nos ayudarán a comprender mejor la vulnerabilidad a los desastres naturales e informar a los responsables de las políticas en consecuencia. Esta encuesta es completamente anónima y sus respuestas se mantendrán confidenciales. La encuesta tomará un máximo de 10 minutos. Si tiene alguna pregunta o comentario durante la encuesta, no dude en pedir apoyo. ¡Muchas gracias por su participación!  ¿Está de acuerdo en participar en esta encuesta y tiene 18 años o más? ";"¿En qué ciudad de Tenerife vive? (Por favor, indique si es turista o residente a tiempo parcial)";"¿Cuál es su edad?";"¿Cuál es su género?";"¿Cuál es su nivel educativo más alto completado?";"Indique sus ingresos anuales (en euros)";"¿Qué peligros ambientales siente que representan un riesgo para usted? (Puede seleccionar múltiples opciones)";"¿Qué peligros ambientales siente que representan un riesgo para usted? (Puede seleccionar múltiples opciones)/Incendios forestales";"¿Qué peligros ambientales siente que representan un riesgo para usted? (Puede seleccionar múltiples opciones)/Inundaciones";"¿Qué peligros ambientales siente que representan un riesgo para usted? (Puede seleccionar múltiples opciones)/Erupciones volcánicas";"¿Qué peligros ambientales siente que representan un riesgo para usted? (Puede seleccionar múltiples opciones)/Desprendimientos de rocas";"¿Qué peligros ambientales siente que representan un riesgo para usted? (Puede seleccionar múltiples opciones)/Ninguno de los anteriores";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)/Sí, inundaciones";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)/Sí, incendios forestales";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)/Sí, erupciones volcánicas";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)/Sí, desprendimientos";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)/No, ninguno de los anteriores";"¿Qué tipo de daño experimentó cuando sucedió el evento? ";"¿Qué tipo de daño experimentó cuando sucedió el evento? /Económico (leve)";"¿Qué tipo de daño experimentó cuando sucedió el evento? /Económico (moderado)";"¿Qué tipo de daño experimentó cuando sucedió el evento? /Económico (severo)";"¿Qué tipo de daño experimentó cuando sucedió el evento? /Emocional (leve)";"¿Qué tipo de daño experimentó cuando sucedió el evento? /Emocional (moderado)";"¿Qué tipo de daño experimentó cuando sucedió el evento? /Emocional (severo)";"¿Cuánto tiempo le llevo recuperarse del evento que ha seleccionado anteriormente?";"¿Algún otro evento climático ocurrió mientras aún se recuperaba del evento mencionado anteriormente?";"En una escala del 1 al 5, ¿cómo de preparado diría que está usted si ocurriera alguno de estos peligros? ";"¿Ha tomado alguna medida de adaptación ante alguno de estos riesgos climáticos?";"¿Qué tipo de medidas de adaptación ha tomado?";"¿Por qué no ha tomado ninguna (otra) medida de adaptación? ";" ¿Cuánto dinero (en euros) estaría dispuesto a pagar por protección contra estos peligros? (pago único)";"¿Cuánto dinero extra estaría dispuesto a pagar para preservar la naturaleza en los alrededores de su hogar? (pago único) ";"¿Cree que los peligros naturales citados anteriormente se volverán más frecuentes y dañinos en el futuro? (1 = No puede empeorar, 5 = Puede empeorar mucho)";"¿Es usted propietario de la vivienda en la que reside? ";"¿Alguno de sus hijos vive actualmente en su hogar? ";"¿Alguno de sus hijos vive actualmente en su hogar? /Sí";"¿Alguno de sus hijos vive actualmente en su hogar? /No, no viven conmigo";"¿Alguno de sus hijos vive actualmente en su hogar? /No tengo hijos";"¿Alguno de sus hijos vive actualmente en su hogar? /Prefiero no responder";"¿Cuántas personas en tu hogar necesitarían asistencia en caso de emergencia? ";"¿Posee usted un automóvil?";"¿Vive usted cerca de un barranco o un río? ";"¿Cómo describiría el área que rodea su hogar? ";"¿Le ha proporcionado el gobierno procedimientos de evacuación (o acerca de cómo actuar) ante alguno de estos peligros?";"¿Dependes de una única ruta de evacuación o tienes múltiples opciones?";"¿A qué distancia de un evento  (como los descritos anteriormente) que avanza en su dirección, consideraría evacuar su hogar?";"En una escala del 1 al 5, ¿hasta qué punto confía en que las autoridades locales le protegen de los riesgo climáticos mencionados anteriormente?";"¿Hay algo más que le gustaría añadir?";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)/Sí, inundaciones";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)/Sí, incendios forestales";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)/Sí, erupciones volcánicas";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)/Sí, desprendimientos";"¿Ha sido afectado personalmente anteriormente por alguno de los peligros mencionados en la pregunta anterior? (Puede seleccionar múltiples opciones)/No, ninguno de los anteriores";"En una escala del 1 al 5, ¿cuánto confía en el gobierno actual?";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2025-03-15T12:10:20.325-00:00";"2025-03-15T12:17:29.517-00:00";"Sí";"Los Realejos";"25-34";"Mujer";"Grado universitario";"20.000 - 40.000 €";"Incendios forestales Desprendimientos de rocas";"1";"0";"0";"1";"0";"No, ninguno de los anteriores";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2";"No";"";"No sé cómo hacerlo";"50";"100";"4";"No";"No tengo hijos";"0";"0";"1";"0";"Ninguna";"Sí";"Sí, a menos de 30 metros";"Área semi-urbana";"Para ninguno de los anteriores";"No lo sé";"A más de 5 kilómetros. ";"3";"";"";"";"";"";"";"";"";"651150765";"fc3605b5-bd1f-4388-ba0c-f472c38a80fe";"2025-03-15T12:17:30";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"11"
"2025-03-15T12:09:58.467-00:00";"2025-03-15T12:18:00.007-00:00";"Sí";"los realejos, residente";"25-34";"Hombre";"Grado universitario";"20.000 - 40.000 €";"Incendios forestales Desprendimientos de rocas";"1";"0";"0";"1";"0";"No, ninguno de los anteriores";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2";"No";"";"los veo poco probables";"200";"200";"";"No";"No tengo hijos";"0";"0";"1";"0";"Ninguna";"Sí";"Sí, entre 30 y 100 metros";"Área semi-urbana";"Para ninguno de los anteriores";"Sí, dependo de una única ruta para evacuaciones desde mi casa";"Entre uno y 3 kilómetros. ";"2";"";"";"";"";"";"";"";"";"651150879";"b68d090e-b413-47e7-b878-01b6fac04b4e";"2025-03-15T12:18:00";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"12"
"2025-03-15T11:44:54.210-00:00";"2025-03-15T12:18:57.481-00:00";"Sí";"Santa Cruz";"25-34";"Hombre";"Grado universitario";"20.000 - 40.000 €";"Ninguno de los anteriores";"0";"0";"0";"0";"1";"No, ninguno de los anteriores";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"1";"No";"";"Vivo de alquiler";"1000";"2500";"4";"No";"Sí";"1";"0";"0";"0";"4";"Sí";"Sí, entre 30 y 100 metros";"Área urbana";"Para ninguno de los anteriores";"No lo sé";"No lo sé";"3";"";"";"";"";"";"";"";"";"651151146";"3556c11f-3f4b-4e62-bc3c-4a3a48fd4756";"2025-03-15T12:19:01";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"13"
"2025-03-15T12:17:29.578-00:00";"2025-03-15T12:22:57.886-00:00";"Sí";"Icod. Residente";"25-34";"Mujer";"Grado universitario";"20.000 - 40.000 €";"Incendios forestales";"1";"0";"0";"0";"0";"No, ninguno de los anteriores";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"3";"No";"";"N";"10";"30";"4";"Sí";"No tengo hijos";"0";"0";"1";"0";"Ninguna";"Sí";"No, más de 250 metros";"Área urbana";"Para ninguno de los anteriores";"No lo sé";"Entre uno y 3 kilómetros. ";"3";"";"";"";"";"";"";"";"";"651151955";"e8f4e02b-2d35-4e6f-a68b-3be84426345a";"2025-03-15T12:22:58";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"14"
"2025-03-15T12:19:21.745-00:00";"2025-03-15T12:23:01.397-00:00";"Sí";"San Juan de la Rabla";"25-34";"Mujer";"Grado universitario";"20.000 - 40.000 €";"Incendios forestales";"1";"0";"0";"0";"0";"No, ninguno de los anteriores";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"3";"No";"";"zona costera";"50";"50";"3";"Sí";"Sí";"1";"0";"0";"0";"Ninguna";"Sí";"Sí, a menos de 30 metros";"Área semi-urbana";"Para ninguno de los anteriores";"No, dispongo de múltiples opciones en caso de tener que evacuar";"A menos de un kilómetro";"1";"";"";"";"";"";"";"";"";"651151967";"b2a03fe4-5a22-4d61-a698-989875c4bfa4";"2025-03-15T12:23:02";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"15"
"2025-03-15T12:18:57.607-00:00";"2025-03-15T12:27:58.549-00:00";"Sí";"Puerto de la cruz";"55-64";"Hombre";"Bachillerato";"10.000 - 20.000 €";"Incendios forestales";"1";"0";"0";"0";"0";"No, ninguno de los anteriores";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2";"No";"";"Fantastic de infomacion";"0";"0";"5";"No";"Sí";"1";"0";"0";"0";"1";"Sí";"Sí, entre 30 y 100 metros";"Área semi-urbana";"Para ninguno de los anteriores";"Sí, dependo de una única ruta para evacuaciones desde mi casa";"A menos de un kilómetro";"3";"Ma's seguridad y information Al cuidadano";"";"";"";"";"";"";"";"651152952";"933dd206-c2db-4882-921d-e06c320698ec";"2025-03-15T12:28:00";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"16"
"2025-03-15T12:27:58.593-00:00";"2025-03-19T12:06:20.960+01:00";"Sí";"Tegueste";"55-64";"Hombre";"Formación profesional";"20.000 - 40.000 €";"Erupciones volcánicas";"0";"0";"1";"0";"0";"No, ninguno de los anteriores";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2";"No";"";"No se que medida tomar";"1000";"0";"4";"Sí";"Sí";"1";"0";"0";"0";"3";"Sí";"Sí, entre 30 y 100 metros";"Área urbana";"Para ninguno de los anteriores";"No lo sé";"No lo sé";"2";"";"";"";"";"";"";"";"";"651153782";"65827062-830d-439b-a86f-8ba0cd1fbca1";"2025-03-15T12:33:37";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"17"
"2025-03-15T12:22:57.928-00:00";"2025-03-15T12:33:39.365-00:00";"Sí";"La Orotava";"65 años o más";"Mujer";"Grado universitario";"20.000 - 40.000 €";"Incendios forestales Erupciones volcánicas";"1";"0";"1";"0";"0";"No, ninguno de los anteriores";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"3";"No";"";"Por  dejadez";"100";"100";"5";"Sí";"Sí";"1";"0";"0";"0";"3";"Sí";"No, más de 250 metros";"Área urbana";"Para ninguno de los anteriores";"No lo sé";"No lo sé";"1";"";"";"";"";"";"";"";"";"651153790";"b89c3516-ad86-4cf2-ac4c-e9a6c990e316";"2025-03-15T12:33:40";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"18"
"2025-03-15T12:23:01.419-00:00";"2025-03-15T12:34:23.910-00:00";"Sí";"la Orotava";"65 años o más";"Hombre";"Grado universitario";"20.000 - 40.000 €";"Incendios forestales Erupciones volcánicas Desprendimientos de rocas";"1";"0";"1";"1";"0";"Sí, incendios forestales";"0";"1";"0";"0";"0";"Emocional (leve)";"0";"0";"0";"1";"0";"0";"Menos de un día";"No";"3";"No";"";"no lo estimo necesario";"100";"100";"4";"Sí";"Sí";"1";"0";"0";"0";"Ninguna";"Sí";"Sí, entre 100 metros y 250 metros";"Área urbana";"Para ninguno de los anteriores";"No lo sé";"No lo sé";"4";"No";"";"";"";"";"";"";"";"651153915";"126dd116-9af6-4504-a656-bc82a9be1052";"2025-03-15T12:34:24";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"19"
"2025-03-15T10:59:07.295-00:00";"2025-03-15T12:58:30.575-00:00";"Sí";"Soy turista, viajando";"25-34";"Mujer";"Bachillerato";"20.000 - 40.000 €";"Incendios forestales Desprendimientos de rocas";"1";"0";"0";"1";"0";"Sí, desprendimientos";"0";"0";"0";"1";"0";"Emocional (leve)";"0";"0";"0";"1";"0";"0";"Entre un día y una semana";"Sí";"4";"Sí";"La caminata es cerrado";"";"0";"0";"4";"No";"No tengo hijos";"0";"0";"1";"0";"Ninguna";"No";"No, más de 250 metros";"Área forestal";"Sí, para desprendimientos";"No lo sé";"No lo sé";"";"";"";"";"";"";"";"";"";"651157849";"c913cccf-5ead-47ad-b1ed-78246543e1b5";"2025-03-15T12:58:31";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"20"
"2025-03-15T12:58:07.349-00:00";"2025-03-15T13:05:11.181-00:00";"Sí";"Icod de los Vinos";"35-44";"Mujer";"Grado universitario";"20.000 - 40.000 €";"Erupciones volcánicas Desprendimientos de rocas";"0";"0";"1";"1";"0";"No, ninguno de los anteriores";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"4";"Sí";"tener preparado toda la documentación y conocer las vías disponibles en caso de evacuación";"";"10";"10";"4";"Sí";"Sí";"1";"0";"0";"0";"1";"Sí";"No, más de 250 metros";"Área rural";"Para ninguno de los anteriores";"No, dispongo de múltiples opciones en caso de tener que evacuar";"Entre uno y 3 kilómetros. ";"2";"los ciudadanos deberían tener formación de riesgos según por el que puede estar afectado, lo importante es que cada uno conozca los riesgos y este preparado. de nada sirve un plan de evacuación si cuando ocurre algo todos hacen lo que mejor crean y se crea el caos por la mala infraestructura de la isla";"";"";"";"";"";"";"";"651159033";"0c9070c4-affe-4c9e-bf19-3aa39b79fa2c";"2025-03-15T13:04:21";"";"";"submitted_via_web";"";"vEKWvQucJjWdAovuEGsEyS";"";"21"
